pincode,Districtname,statename,infected,L1-High-Infection-Danger,L2-Moderate-Infection-Danger
521401,Krishna,ANDHRA PRADESH,0,0,0
521402,Krishna,ANDHRA PRADESH,0,0,0
521403,Krishna,ANDHRA PRADESH,0,0,0
521456,Krishna,ANDHRA PRADESH,0,0,0
521457,Krishna,ANDHRA PRADESH,0,0,0
522001,Guntur,ANDHRA PRADESH,0,0,0
522002,Guntur,ANDHRA PRADESH,0,0,0
522003,Guntur,ANDHRA PRADESH,0,0,0
522004,Guntur,ANDHRA PRADESH,0,0,0
522005,Guntur,ANDHRA PRADESH,0,0,0
522006,Guntur,ANDHRA PRADESH,0,0,0
522007,Guntur,ANDHRA PRADESH,0,0,0
522009,Guntur,ANDHRA PRADESH,0,0,0
522015,Guntur,ANDHRA PRADESH,0,0,0
522016,Guntur,ANDHRA PRADESH,0,0,0
522017,Guntur,ANDHRA PRADESH,0,0,0
522018,Guntur,ANDHRA PRADESH,0,0,0
522019,Guntur,ANDHRA PRADESH,0,0,0
522020,Guntur,ANDHRA PRADESH,0,0,0
522034,Guntur,ANDHRA PRADESH,0,0,0
522101,Guntur,ANDHRA PRADESH,0,0,0
522102,Guntur,ANDHRA PRADESH,0,0,0
522111,Guntur,ANDHRA PRADESH,0,0,0
522112,Guntur,ANDHRA PRADESH,0,0,0
522113,Guntur,ANDHRA PRADESH,0,0,0
522124,Guntur,ANDHRA PRADESH,0,0,0
522201,Guntur,ANDHRA PRADESH,0,0,0
522202,Guntur,ANDHRA PRADESH,0,0,0
522211,Guntur,ANDHRA PRADESH,0,0,0
522212,Guntur,ANDHRA PRADESH,0,0,0
522213,Guntur,ANDHRA PRADESH,0,0,0
522233,Guntur,ANDHRA PRADESH,0,0,0
522234,Guntur,ANDHRA PRADESH,0,0,0
522235,Guntur,ANDHRA PRADESH,0,0,0
522236,Guntur,ANDHRA PRADESH,0,0,0
522237,Guntur,ANDHRA PRADESH,0,0,0
522256,Guntur,ANDHRA PRADESH,0,0,0
522257,Guntur,ANDHRA PRADESH,0,0,0
522258,Guntur,ANDHRA PRADESH,0,0,0
522259,Guntur,ANDHRA PRADESH,0,0,0
522261,Guntur,ANDHRA PRADESH,0,0,0
522262,Guntur,ANDHRA PRADESH,0,0,0
522264,Guntur,ANDHRA PRADESH,0,0,0
522265,Guntur,ANDHRA PRADESH,0,0,0
522268,Guntur,ANDHRA PRADESH,0,0,0
522301,Guntur,ANDHRA PRADESH,0,0,0
522302,Guntur,ANDHRA PRADESH,0,0,0
522303,Guntur,ANDHRA PRADESH,0,0,0
522304,Guntur,ANDHRA PRADESH,0,0,0
522305,Guntur,ANDHRA PRADESH,0,0,0
522306,Guntur,ANDHRA PRADESH,0,0,0
522307,Guntur,ANDHRA PRADESH,0,0,0
522308,Guntur,ANDHRA PRADESH,0,0,0
522309,Guntur,ANDHRA PRADESH,0,0,0
522310,Guntur,ANDHRA PRADESH,0,0,0
522311,Guntur,ANDHRA PRADESH,0,0,0
522312,Guntur,ANDHRA PRADESH,0,0,0
522313,Guntur,ANDHRA PRADESH,0,0,0
522314,Guntur,ANDHRA PRADESH,0,0,0
522315,Guntur,ANDHRA PRADESH,0,0,0
522316,Guntur,ANDHRA PRADESH,0,0,0
522317,Guntur,ANDHRA PRADESH,0,0,0
522318,Guntur,ANDHRA PRADESH,0,0,0
522324,Guntur,ANDHRA PRADESH,0,0,0
522325,Guntur,ANDHRA PRADESH,0,0,0
522329,Guntur,ANDHRA PRADESH,0,0,0
522330,Guntur,ANDHRA PRADESH,0,0,0
522341,Guntur,ANDHRA PRADESH,0,0,0
522401,Guntur,ANDHRA PRADESH,0,0,0
522402,Guntur,ANDHRA PRADESH,0,0,0
522403,Guntur,ANDHRA PRADESH,0,0,0
522408,Guntur,ANDHRA PRADESH,0,0,0
522409,Guntur,ANDHRA PRADESH,0,0,0
522410,Guntur,ANDHRA PRADESH,0,0,0
522411,Guntur,ANDHRA PRADESH,0,0,0
522412,Guntur,ANDHRA PRADESH,0,0,0
522413,Guntur,ANDHRA PRADESH,0,0,0
522414,Guntur,ANDHRA PRADESH,0,0,0
522415,Guntur,ANDHRA PRADESH,0,0,0
522421,Guntur,ANDHRA PRADESH,0,0,0
522426,Guntur,ANDHRA PRADESH,0,0,0
522435,Guntur,ANDHRA PRADESH,0,0,0
522436,Guntur,ANDHRA PRADESH,0,0,0
522437,Guntur,ANDHRA PRADESH,0,0,0
522438,Guntur,ANDHRA PRADESH,0,0,0
522439,Guntur,ANDHRA PRADESH,0,0,0
522501,Guntur,ANDHRA PRADESH,0,0,0
522502,Guntur,ANDHRA PRADESH,0,0,0
522503,Guntur,ANDHRA PRADESH,0,0,0
522508,Guntur,ANDHRA PRADESH,0,0,0
522509,Guntur,ANDHRA PRADESH,0,0,0
522510,Guntur,ANDHRA PRADESH,0,0,0
522529,Guntur,ANDHRA PRADESH,0,0,0
522549,Guntur,ANDHRA PRADESH,0,0,0
522601,Guntur,ANDHRA PRADESH,0,0,0
522603,Guntur,ANDHRA PRADESH,0,0,0
522611,Guntur,ANDHRA PRADESH,0,0,0
522612,Guntur,ANDHRA PRADESH,0,0,0
522613,Guntur,ANDHRA PRADESH,0,0,0
522614,Guntur,ANDHRA PRADESH,0,0,0
522615,Guntur,ANDHRA PRADESH,0,0,0
522616,Guntur,ANDHRA PRADESH,0,0,0
522617,Guntur,ANDHRA PRADESH,0,0,0
522619,Guntur,ANDHRA PRADESH,0,0,0
522626,Guntur,ANDHRA PRADESH,0,0,0
522646,Guntur,ANDHRA PRADESH,0,0,0
522647,Guntur,ANDHRA PRADESH,0,0,0
522649,Guntur,ANDHRA PRADESH,0,0,0
522657,Guntur,ANDHRA PRADESH,0,0,0
522658,Guntur,ANDHRA PRADESH,0,0,0
522659,Guntur,ANDHRA PRADESH,0,0,0
522660,Guntur,ANDHRA PRADESH,0,0,0
522661,Guntur,ANDHRA PRADESH,0,0,0
522663,Guntur,ANDHRA PRADESH,0,0,0
523001,Prakasam,ANDHRA PRADESH,0,0,0
523002,Prakasam,ANDHRA PRADESH,0,0,0
523101,Prakasam,ANDHRA PRADESH,0,0,0
523104,Prakasam,ANDHRA PRADESH,0,0,0
523105,Prakasam,ANDHRA PRADESH,0,0,0
523108,Prakasam,ANDHRA PRADESH,0,0,0
523109,Prakasam,ANDHRA PRADESH,0,0,0
523110,Prakasam,ANDHRA PRADESH,0,0,0
523111,Prakasam,ANDHRA PRADESH,0,0,0
523112,Prakasam,ANDHRA PRADESH,0,0,0
523113,Prakasam,ANDHRA PRADESH,0,0,0
523114,Prakasam,ANDHRA PRADESH,0,0,0
523115,Prakasam,ANDHRA PRADESH,0,0,0
523116,Prakasam,ANDHRA PRADESH,0,0,0
523117,Prakasam,ANDHRA PRADESH,0,0,0
523135,Prakasam,ANDHRA PRADESH,0,0,0
523155,Prakasam,ANDHRA PRADESH,0,0,0
523156,Prakasam,ANDHRA PRADESH,0,0,0
523157,Prakasam,ANDHRA PRADESH,0,0,0
523165,Prakasam,ANDHRA PRADESH,0,0,0
523166,Prakasam,ANDHRA PRADESH,0,0,0
523167,Prakasam,ANDHRA PRADESH,0,0,0
523168,Prakasam,ANDHRA PRADESH,0,0,0
523169,Prakasam,ANDHRA PRADESH,0,0,0
523170,Prakasam,ANDHRA PRADESH,0,0,0
523171,Prakasam,ANDHRA PRADESH,0,0,0
523180,Prakasam,ANDHRA PRADESH,0,0,0
523181,Prakasam,ANDHRA PRADESH,0,0,0
523182,Prakasam,ANDHRA PRADESH,0,0,0
523183,Prakasam,ANDHRA PRADESH,0,0,0
523184,Prakasam,ANDHRA PRADESH,0,0,0
523185,Prakasam,ANDHRA PRADESH,0,0,0
523186,Prakasam,ANDHRA PRADESH,0,0,0
523187,Prakasam,ANDHRA PRADESH,0,0,0
523190,Prakasam,ANDHRA PRADESH,0,0,0
523201,Prakasam,ANDHRA PRADESH,0,0,0
523211,Prakasam,ANDHRA PRADESH,0,0,0
523212,Prakasam,ANDHRA PRADESH,0,0,0
523213,Prakasam,ANDHRA PRADESH,0,0,0
523214,Prakasam,ANDHRA PRADESH,0,0,0
523223,Prakasam,ANDHRA PRADESH,0,0,0
523224,Prakasam,ANDHRA PRADESH,0,0,0
523225,Prakasam,ANDHRA PRADESH,0,0,0
523226,Prakasam,ANDHRA PRADESH,0,0,0
523227,Prakasam,ANDHRA PRADESH,0,0,0
523228,Prakasam,ANDHRA PRADESH,0,0,0
523230,Prakasam,ANDHRA PRADESH,0,0,0
523240,Prakasam,ANDHRA PRADESH,0,0,0
523241,Prakasam,ANDHRA PRADESH,0,0,0
523245,Prakasam,ANDHRA PRADESH,0,0,0
523246,Prakasam,ANDHRA PRADESH,0,0,0
523247,Prakasam,ANDHRA PRADESH,0,0,0
523252,Prakasam,ANDHRA PRADESH,0,0,0
523253,Prakasam,ANDHRA PRADESH,0,0,0
523254,Prakasam,ANDHRA PRADESH,0,0,0
523260,Prakasam,ANDHRA PRADESH,0,0,0
523261,Prakasam,ANDHRA PRADESH,0,0,0
523262,Prakasam,ANDHRA PRADESH,0,0,0
523263,Prakasam,ANDHRA PRADESH,0,0,0
523264,Prakasam,ANDHRA PRADESH,0,0,0
523265,Prakasam,ANDHRA PRADESH,0,0,0
523270,Prakasam,ANDHRA PRADESH,0,0,0
523271,Prakasam,ANDHRA PRADESH,0,0,0
523272,Prakasam,ANDHRA PRADESH,0,0,0
523273,Prakasam,ANDHRA PRADESH,0,0,0
523274,Prakasam,ANDHRA PRADESH,0,0,0
523279,Prakasam,ANDHRA PRADESH,0,0,0
523280,Prakasam,ANDHRA PRADESH,0,0,0
523281,Prakasam,ANDHRA PRADESH,0,0,0
523286,Prakasam,ANDHRA PRADESH,0,0,0
523291,Prakasam,ANDHRA PRADESH,0,0,0
523292,Prakasam,ANDHRA PRADESH,0,0,0
523301,Prakasam,ANDHRA PRADESH,0,0,0
523302,Prakasam,ANDHRA PRADESH,0,0,0
523303,Prakasam,ANDHRA PRADESH,0,0,0
523304,Prakasam,ANDHRA PRADESH,0,0,0
523305,Prakasam,ANDHRA PRADESH,0,0,0
523315,Prakasam,ANDHRA PRADESH,0,0,0
523316,Prakasam,ANDHRA PRADESH,0,0,0
523320,Prakasam,ANDHRA PRADESH,0,0,0
523326,Prakasam,ANDHRA PRADESH,0,0,0
523327,Prakasam,ANDHRA PRADESH,0,0,0
523328,Prakasam,ANDHRA PRADESH,0,0,0
523329,Prakasam,ANDHRA PRADESH,0,0,0
523330,Prakasam,ANDHRA PRADESH,0,0,0
523331,Prakasam,ANDHRA PRADESH,0,0,0
523332,Prakasam,ANDHRA PRADESH,0,0,0
523333,Prakasam,ANDHRA PRADESH,0,0,0
523334,Prakasam,ANDHRA PRADESH,0,0,0
523335,Prakasam,ANDHRA PRADESH,0,0,0
523336,Prakasam,ANDHRA PRADESH,0,0,0
523346,Prakasam,ANDHRA PRADESH,0,0,0
523356,Prakasam,ANDHRA PRADESH,0,0,0
523357,Prakasam,ANDHRA PRADESH,0,0,0
523367,Prakasam,ANDHRA PRADESH,0,0,0
523368,Prakasam,ANDHRA PRADESH,0,0,0
523369,Prakasam,ANDHRA PRADESH,0,0,0
523370,Prakasam,ANDHRA PRADESH,0,0,0
523371,Prakasam,ANDHRA PRADESH,0,0,0
523372,Prakasam,ANDHRA PRADESH,0,0,0
523373,Prakasam,ANDHRA PRADESH,0,0,0
524001,Nellore,ANDHRA PRADESH,0,0,0
524002,Nellore,ANDHRA PRADESH,0,0,0
524003,Nellore,ANDHRA PRADESH,0,0,0
524004,Nellore,ANDHRA PRADESH,0,0,0
524005,Nellore,ANDHRA PRADESH,0,0,0
524101,Nellore,ANDHRA PRADESH,0,0,0
524121,Nellore,ANDHRA PRADESH,0,0,0
524123,Nellore,ANDHRA PRADESH,0,0,0
524124,Nellore,ANDHRA PRADESH,0,0,0
524126,Nellore,ANDHRA PRADESH,0,0,0
524127,Nellore,ANDHRA PRADESH,0,0,0
524129,Nellore,ANDHRA PRADESH,0,0,0
524131,Nellore,ANDHRA PRADESH,0,0,0
524132,Nellore,ANDHRA PRADESH,0,0,0
524134,Nellore,ANDHRA PRADESH,0,0,0
524137,Nellore,ANDHRA PRADESH,0,0,0
524142,Nellore,ANDHRA PRADESH,0,0,0
524152,Nellore,ANDHRA PRADESH,0,0,0
524201,Nellore,ANDHRA PRADESH,0,0,0
524203,Nellore,ANDHRA PRADESH,0,0,0
524221,Nellore,ANDHRA PRADESH,0,0,0
524222,Nellore,ANDHRA PRADESH,0,0,0
524223,Nellore,ANDHRA PRADESH,0,0,0
524224,Nellore,ANDHRA PRADESH,0,0,0
524225,Nellore,ANDHRA PRADESH,0,0,0
524226,Nellore,ANDHRA PRADESH,0,0,0
524227,Nellore,ANDHRA PRADESH,0,0,0
524228,Nellore,ANDHRA PRADESH,0,0,0
524230,Nellore,ANDHRA PRADESH,0,0,0
524234,Nellore,ANDHRA PRADESH,0,0,0
524236,Nellore,ANDHRA PRADESH,0,0,0
524239,Nellore,ANDHRA PRADESH,0,0,0
524240,Nellore,ANDHRA PRADESH,0,0,0
524301,Nellore,ANDHRA PRADESH,0,0,0
524302,Nellore,ANDHRA PRADESH,0,0,0
524303,Nellore,ANDHRA PRADESH,0,0,0
524304,Nellore,ANDHRA PRADESH,0,0,0
524305,Nellore,ANDHRA PRADESH,0,0,0
524306,Nellore,ANDHRA PRADESH,0,0,0
524307,Nellore,ANDHRA PRADESH,0,0,0
524308,Nellore,ANDHRA PRADESH,0,0,0
524309,Nellore,ANDHRA PRADESH,0,0,0
524310,Nellore,ANDHRA PRADESH,0,0,0
524311,Nellore,ANDHRA PRADESH,0,0,0
524312,Nellore,ANDHRA PRADESH,0,0,0
524313,Nellore,ANDHRA PRADESH,0,0,0
524314,Nellore,ANDHRA PRADESH,0,0,0
524315,Nellore,ANDHRA PRADESH,0,0,0
524316,Nellore,ANDHRA PRADESH,0,0,0
524317,Nellore,ANDHRA PRADESH,0,0,0
524318,Nellore,ANDHRA PRADESH,0,0,0
524320,Nellore,ANDHRA PRADESH,0,0,0
524321,Nellore,ANDHRA PRADESH,0,0,0
524322,Nellore,ANDHRA PRADESH,0,0,0
524323,Nellore,ANDHRA PRADESH,0,0,0
524341,Nellore,ANDHRA PRADESH,0,0,0
524342,Nellore,ANDHRA PRADESH,0,0,0
524343,Nellore,ANDHRA PRADESH,0,0,0
524344,Nellore,ANDHRA PRADESH,0,0,0
524345,Nellore,ANDHRA PRADESH,0,0,0
524346,Nellore,ANDHRA PRADESH,0,0,0
524366,Nellore,ANDHRA PRADESH,0,0,0
524401,Nellore,ANDHRA PRADESH,0,0,0
524402,Nellore,ANDHRA PRADESH,0,0,0
524403,Nellore,ANDHRA PRADESH,0,0,0
524404,Nellore,ANDHRA PRADESH,0,0,0
524405,Nellore,ANDHRA PRADESH,0,0,0
524406,Nellore,ANDHRA PRADESH,0,0,0
524407,Nellore,ANDHRA PRADESH,0,0,0
524408,Nellore,ANDHRA PRADESH,0,0,0
524409,Nellore,ANDHRA PRADESH,0,0,0
524410,Nellore,ANDHRA PRADESH,0,0,0
524411,Nellore,ANDHRA PRADESH,0,0,0
524412,Nellore,ANDHRA PRADESH,0,0,0
524413,Nellore,ANDHRA PRADESH,0,0,0
524414,Nellore,ANDHRA PRADESH,0,0,0
524415,Nellore,ANDHRA PRADESH,0,0,0
524421,Nellore,ANDHRA PRADESH,0,0,0
530001,Visakhapatnam,ANDHRA PRADESH,0,0,0
530002,Visakhapatnam,ANDHRA PRADESH,0,0,0
530003,Visakhapatnam,ANDHRA PRADESH,0,0,0
530004,Visakhapatnam,ANDHRA PRADESH,0,0,0
530005,Visakhapatnam,ANDHRA PRADESH,0,0,0
530007,Visakhapatnam,ANDHRA PRADESH,0,0,0
530008,Visakhapatnam,ANDHRA PRADESH,0,0,0
530009,Visakhapatnam,ANDHRA PRADESH,0,0,0
530011,Visakhapatnam,ANDHRA PRADESH,0,0,0
530012,Visakhapatnam,ANDHRA PRADESH,0,0,0
530013,Visakhapatnam,ANDHRA PRADESH,0,0,0
530014,Visakhapatnam,ANDHRA PRADESH,0,0,0
530015,Visakhapatnam,ANDHRA PRADESH,0,0,0
530016,Visakhapatnam,ANDHRA PRADESH,0,0,0
530017,Visakhapatnam,ANDHRA PRADESH,0,0,0
530018,Visakhapatnam,ANDHRA PRADESH,0,0,0
530020,Visakhapatnam,ANDHRA PRADESH,0,0,0
530022,Visakhapatnam,ANDHRA PRADESH,0,0,0
530024,Visakhapatnam,ANDHRA PRADESH,0,0,0
530026,Visakhapatnam,ANDHRA PRADESH,0,0,0
530027,Visakhapatnam,ANDHRA PRADESH,0,0,0
530028,Visakhapatnam,ANDHRA PRADESH,0,0,0
530029,Visakhapatnam,ANDHRA PRADESH,0,0,0
530031,Visakhapatnam,ANDHRA PRADESH,0,0,0
530032,Visakhapatnam,ANDHRA PRADESH,0,0,0
530035,Visakhapatnam,ANDHRA PRADESH,0,0,0
530040,Visakhapatnam,ANDHRA PRADESH,0,0,0
530041,Visakhapatnam,ANDHRA PRADESH,0,0,0
530043,Visakhapatnam,ANDHRA PRADESH,0,0,0
530044,Visakhapatnam,ANDHRA PRADESH,0,0,0
530045,Visakhapatnam,ANDHRA PRADESH,0,0,0
530046,Visakhapatnam,ANDHRA PRADESH,0,0,0
530047,Visakhapatnam,ANDHRA PRADESH,0,0,0
530048,Visakhapatnam,ANDHRA PRADESH,0,0,0
530049,Visakhapatnam,ANDHRA PRADESH,0,0,0
530051,Visakhapatnam,ANDHRA PRADESH,0,0,0
530052,Visakhapatnam,ANDHRA PRADESH,0,0,0
530053,Visakhapatnam,ANDHRA PRADESH,0,0,0
531001,Visakhapatnam,ANDHRA PRADESH,0,0,0
531002,Visakhapatnam,ANDHRA PRADESH,0,0,0
531011,Visakhapatnam,ANDHRA PRADESH,0,0,0
531019,Visakhapatnam,ANDHRA PRADESH,0,0,0
531020,Visakhapatnam,ANDHRA PRADESH,0,0,0
531021,Visakhapatnam,ANDHRA PRADESH,0,0,0
531022,Visakhapatnam,ANDHRA PRADESH,0,0,0
531023,Visakhapatnam,ANDHRA PRADESH,0,0,0
531024,Visakhapatnam,ANDHRA PRADESH,0,0,0
531025,Visakhapatnam,ANDHRA PRADESH,0,0,0
531026,Visakhapatnam,ANDHRA PRADESH,0,0,0
531027,Visakhapatnam,ANDHRA PRADESH,0,0,0
531028,Visakhapatnam,ANDHRA PRADESH,0,0,0
531029,Visakhapatnam,ANDHRA PRADESH,0,0,0
531030,Visakhapatnam,ANDHRA PRADESH,0,0,0
531031,Visakhapatnam,ANDHRA PRADESH,0,0,0
531032,Visakhapatnam,ANDHRA PRADESH,0,0,0
531033,Visakhapatnam,ANDHRA PRADESH,0,0,0
531034,Visakhapatnam,ANDHRA PRADESH,0,0,0
531035,Visakhapatnam,ANDHRA PRADESH,0,0,0
531036,Visakhapatnam,ANDHRA PRADESH,0,0,0
531040,Visakhapatnam,ANDHRA PRADESH,0,0,0
531055,Visakhapatnam,ANDHRA PRADESH,0,0,0
531060,Visakhapatnam,ANDHRA PRADESH,0,0,0
531061,Visakhapatnam,ANDHRA PRADESH,0,0,0
531075,Visakhapatnam,ANDHRA PRADESH,0,0,0
531077,Visakhapatnam,ANDHRA PRADESH,0,0,0
531081,Visakhapatnam,ANDHRA PRADESH,0,0,0
531082,Visakhapatnam,ANDHRA PRADESH,0,0,0
531083,Visakhapatnam,ANDHRA PRADESH,0,0,0
531084,Visakhapatnam,ANDHRA PRADESH,0,0,0
531085,Visakhapatnam,ANDHRA PRADESH,0,0,0
531087,Visakhapatnam,ANDHRA PRADESH,0,0,0
531105,Visakhapatnam,ANDHRA PRADESH,0,0,0
531111,Visakhapatnam,ANDHRA PRADESH,0,0,0
531113,Visakhapatnam,ANDHRA PRADESH,0,0,0
531114,Visakhapatnam,ANDHRA PRADESH,0,0,0
531115,Visakhapatnam,ANDHRA PRADESH,0,0,0
531116,Visakhapatnam,ANDHRA PRADESH,0,0,0
531117,Visakhapatnam,ANDHRA PRADESH,0,0,0
531118,Visakhapatnam,ANDHRA PRADESH,0,0,0
531126,Visakhapatnam,ANDHRA PRADESH,0,0,0
531127,Visakhapatnam,ANDHRA PRADESH,0,0,0
531133,Visakhapatnam,ANDHRA PRADESH,0,0,0
531149,Visakhapatnam,ANDHRA PRADESH,0,0,0
531151,Visakhapatnam,ANDHRA PRADESH,0,0,0
531162,Visakhapatnam,ANDHRA PRADESH,0,0,0
531163,Visakhapatnam,ANDHRA PRADESH,0,0,0
531173,Visakhapatnam,ANDHRA PRADESH,0,0,0
531219,Visakhapatnam,ANDHRA PRADESH,0,0,0
532001,Srikakulam,ANDHRA PRADESH,0,0,0
532005,Srikakulam,ANDHRA PRADESH,0,0,0
532122,Srikakulam,ANDHRA PRADESH,0,0,0
532123,Srikakulam,ANDHRA PRADESH,0,0,0
532127,Vizianagaram,ANDHRA PRADESH,0,0,0
532148,Srikakulam,ANDHRA PRADESH,0,0,0
532168,Srikakulam,ANDHRA PRADESH,0,0,0
532185,Srikakulam,ANDHRA PRADESH,0,0,0
532186,Srikakulam,ANDHRA PRADESH,0,0,0
532190,Srikakulam,ANDHRA PRADESH,0,0,0
532195,Srikakulam,ANDHRA PRADESH,0,0,0
532201,Srikakulam,ANDHRA PRADESH,0,0,0
532203,Srikakulam,ANDHRA PRADESH,0,0,0
532211,Srikakulam,ANDHRA PRADESH,0,0,0
532212,Srikakulam,ANDHRA PRADESH,0,0,0
532213,Srikakulam,ANDHRA PRADESH,0,0,0
532214,Srikakulam,ANDHRA PRADESH,0,0,0
532215,Srikakulam,ANDHRA PRADESH,0,0,0
532216,Srikakulam,ANDHRA PRADESH,0,0,0
532218,Srikakulam,ANDHRA PRADESH,0,0,0
532219,Srikakulam,ANDHRA PRADESH,0,0,0
532220,Srikakulam,ANDHRA PRADESH,0,0,0
532221,Srikakulam,ANDHRA PRADESH,0,0,0
532222,Srikakulam,ANDHRA PRADESH,0,0,0
532242,Srikakulam,ANDHRA PRADESH,0,0,0
532243,Srikakulam,ANDHRA PRADESH,0,0,0
532263,Srikakulam,ANDHRA PRADESH,0,0,0
532264,Srikakulam,ANDHRA PRADESH,0,0,0
532284,Srikakulam,ANDHRA PRADESH,0,0,0
532290,Srikakulam,ANDHRA PRADESH,0,0,0
532291,Srikakulam,ANDHRA PRADESH,0,0,0
532292,Srikakulam,ANDHRA PRADESH,0,0,0
532312,Srikakulam,ANDHRA PRADESH,0,0,0
532322,Srikakulam,ANDHRA PRADESH,0,0,0
532401,Srikakulam,ANDHRA PRADESH,0,0,0
532402,Srikakulam,ANDHRA PRADESH,0,0,0
532403,Srikakulam,ANDHRA PRADESH,0,0,0
532404,Srikakulam,ANDHRA PRADESH,0,0,0
532405,Srikakulam,ANDHRA PRADESH,0,0,0
532406,Srikakulam,ANDHRA PRADESH,0,0,0
532407,Vizianagaram,ANDHRA PRADESH,0,0,0
532408,Srikakulam,ANDHRA PRADESH,0,0,0
532409,Srikakulam,ANDHRA PRADESH,0,0,0
532410,Srikakulam,ANDHRA PRADESH,0,0,0
532421,Srikakulam,ANDHRA PRADESH,0,0,0
532425,Srikakulam,ANDHRA PRADESH,0,0,0
532426,Srikakulam,ANDHRA PRADESH,0,0,0
532427,Srikakulam,ANDHRA PRADESH,0,0,0
532428,Srikakulam,ANDHRA PRADESH,0,0,0
532429,Srikakulam,ANDHRA PRADESH,0,0,0
532430,Srikakulam,ANDHRA PRADESH,0,0,0
532432,Srikakulam,ANDHRA PRADESH,0,0,0
532440,Srikakulam,ANDHRA PRADESH,0,0,0
532443,Srikakulam,ANDHRA PRADESH,0,0,0
532445,Srikakulam,ANDHRA PRADESH,0,0,0
532455,Srikakulam,ANDHRA PRADESH,0,0,0
532456,Srikakulam,ANDHRA PRADESH,0,0,0
532457,Srikakulam,ANDHRA PRADESH,0,0,0
532458,Srikakulam,ANDHRA PRADESH,0,0,0
532459,Srikakulam,ANDHRA PRADESH,0,0,0
532460,Srikakulam,ANDHRA PRADESH,0,0,0
532461,Srikakulam,ANDHRA PRADESH,0,0,0
532462,Srikakulam,ANDHRA PRADESH,0,0,0
532474,Srikakulam,ANDHRA PRADESH,0,0,0
532484,Srikakulam,ANDHRA PRADESH,0,0,0
533001,East Godavari,ANDHRA PRADESH,0,0,0
533002,East Godavari,ANDHRA PRADESH,0,0,0
533003,East Godavari,ANDHRA PRADESH,0,0,0
533004,East Godavari,ANDHRA PRADESH,0,0,0
533005,East Godavari,ANDHRA PRADESH,0,0,0
533006,East Godavari,ANDHRA PRADESH,0,0,0
533016,East Godavari,ANDHRA PRADESH,0,0,0
533101,East Godavari,ANDHRA PRADESH,0,0,0
533102,East Godavari,ANDHRA PRADESH,0,0,0
533103,East Godavari,ANDHRA PRADESH,0,0,0
533104,East Godavari,ANDHRA PRADESH,0,0,0
533105,East Godavari,ANDHRA PRADESH,0,0,0
533106,East Godavari,ANDHRA PRADESH,0,0,0
533107,East Godavari,ANDHRA PRADESH,0,0,0
533124,East Godavari,ANDHRA PRADESH,0,0,0
533125,East Godavari,ANDHRA PRADESH,0,0,0
533126,East Godavari,ANDHRA PRADESH,0,0,0
533201,East Godavari,ANDHRA PRADESH,0,0,0
533210,East Godavari,ANDHRA PRADESH,0,0,0
533211,East Godavari,ANDHRA PRADESH,0,0,0
533212,East Godavari,ANDHRA PRADESH,0,0,0
533213,East Godavari,ANDHRA PRADESH,0,0,0
533214,East Godavari,ANDHRA PRADESH,0,0,0
533215,East Godavari,ANDHRA PRADESH,0,0,0
533216,East Godavari,ANDHRA PRADESH,0,0,0
533217,East Godavari,ANDHRA PRADESH,0,0,0
533218,East Godavari,ANDHRA PRADESH,0,0,0
533220,East Godavari,ANDHRA PRADESH,0,0,0
533221,East Godavari,ANDHRA PRADESH,0,0,0
533222,East Godavari,ANDHRA PRADESH,0,0,0
533223,East Godavari,ANDHRA PRADESH,0,0,0
533228,East Godavari,ANDHRA PRADESH,0,0,0
533229,East Godavari,ANDHRA PRADESH,0,0,0
533232,East Godavari,ANDHRA PRADESH,0,0,0
533233,East Godavari,ANDHRA PRADESH,0,0,0
533234,East Godavari,ANDHRA PRADESH,0,0,0
533235,East Godavari,ANDHRA PRADESH,0,0,0
533236,East Godavari,ANDHRA PRADESH,0,0,0
533237,East Godavari,ANDHRA PRADESH,0,0,0
533238,East Godavari,ANDHRA PRADESH,0,0,0
533239,East Godavari,ANDHRA PRADESH,0,0,0
533240,East Godavari,ANDHRA PRADESH,0,0,0
533241,East Godavari,ANDHRA PRADESH,0,0,0
533242,East Godavari,ANDHRA PRADESH,0,0,0
533244,East Godavari,ANDHRA PRADESH,0,0,0
533247,East Godavari,ANDHRA PRADESH,0,0,0
533248,East Godavari,ANDHRA PRADESH,0,0,0
533249,East Godavari,ANDHRA PRADESH,0,0,0
533250,East Godavari,ANDHRA PRADESH,0,0,0
533251,East Godavari,ANDHRA PRADESH,0,0,0
533252,East Godavari,ANDHRA PRADESH,0,0,0
533253,East Godavari,ANDHRA PRADESH,0,0,0
533254,East Godavari,ANDHRA PRADESH,0,0,0
533255,East Godavari,ANDHRA PRADESH,0,0,0
533256,East Godavari,ANDHRA PRADESH,0,0,0
533260,East Godavari,ANDHRA PRADESH,0,0,0
533261,East Godavari,ANDHRA PRADESH,0,0,0
533262,East Godavari,ANDHRA PRADESH,0,0,0
533263,East Godavari,ANDHRA PRADESH,0,0,0
533264,East Godavari,ANDHRA PRADESH,0,0,0
533274,East Godavari,ANDHRA PRADESH,0,0,0
533284,East Godavari,ANDHRA PRADESH,0,0,0
533285,East Godavari,ANDHRA PRADESH,0,0,0
533286,East Godavari,ANDHRA PRADESH,0,0,0
533287,East Godavari,ANDHRA PRADESH,0,0,0
